index,DISTRICT_NAME,BLOCK_NAME,SANCTION_YEAR,IMS_PACKAGE_ID,IMS_ROAD_NAME,IMS_PAV_LENGTH,NQM_INSP_COUNT,NQM_GRADE,SQM_INSP_COUNT1,SQM_GRADE,DISCREPANCY,GRADE_DIFFER,INS_DIFFER,DISCREPANCY_LEVEL,DISCREPANCY_S
661,Chapra(Saran),Ekma,2019-2020,BR09P2R-07,L029-T02   Parasagth    to    Bhodsa,4.546,0,3,2,1,0,2,2,0.0,0.0
662,Chapra(Saran),Garkha,2008-2009,BR-09R-084,BHUIGAWAN - MURODPUR,5.158,0,3,1,1,0,2,1,0.0,0.0
663,Chapra(Saran),Garkha,2008-2009,BR-09R-094,PARSA - RAMKOLWA,2.652,0,3,1,1,0,2,1,0.0,0.0
664,Chapra(Saran),Garkha,2013-2014,BR09R389,L040-Mirijapur to Madhupur (VR19),1.758,0,3,1,0,0,3,1,0.0,0.0
665,Chapra(Saran),Garkha,2016-2017,BR09R438,L050-Aloni to Majlispur (VR33) ,2.986,0,3,2,0,0,3,2,0.0,0.0
666,Chapra(Saran),Garkha,2016-2017,BR09R439,L049-Nh 102 Mithepur to Rasulpur (TRACK40) ,2.719,0,3,1,1,0,2,1,0.0,0.0
667,Chapra(Saran),Garkha,2019-2020,BR09P2R-08,L059-Mithepur Pravesh Dwar to Mathia Hakma,2.405,0,3,2,1,0,2,2,0.0,0.0
668,Chapra(Saran),Isuapur,2016-2017,BR09R440,L058-T03 to Datra Parsauli (VR23) ,1.948,0,3,1,1,0,2,1,0.0,0.0
669,Chapra(Saran),Isuapur,2016-2017,BR09R441,L059-T03 to Shampur Israuli (VR24) ,1.65,0,3,1,1,0,2,1,0.0,0.0
670,Chapra(Saran),Isuapur,2019-2020,BR09P2R-09,T05-ISUAPUR TO TERHA (ODR-2),1.92,0,3,3,1,0,2,3,0.0,0.0
671,Chapra(Saran),Jalalpur,2019-2020,BR09P2R-10,L021-Jalalpur to Kumana,2.001,0,3,2,1,0,2,2,0.0,0.0
672,Chapra(Saran),Maker,2017-2018,BR09R460,Maker Makhtab - Amnour Talab,0.0,0,3,2,1,0,2,2,0.0,0.0
673,Chapra(Saran),Maker,2019-2020,BR09P2R-11,T09-Maker makhtab to Amnaur Talab REO Road via Baghkol,2.155,0,3,2,1,0,2,2,0.0,0.0
674,Chapra(Saran),Manjhi,2013-2014,BR09R410,T06-T06 to Gurdaha (VR22),0.533,0,3,1,1,0,2,1,0.0,0.0
675,Chapra(Saran),Manjhi,2013-2014,BR09R412,L053-T 10 to Mubarakpur Rajpurt tola (VR42),0.807,0,3,1,1,0,2,1,0.0,0.0
676,Chapra(Saran),Manjhi,2016-2017,BR09R442,L030-Patkhoulia T0 6 to Natwar-Birbal (VR19) ,1.673,0,3,1,1,0,2,1,0.0,0.0
677,Chapra(Saran),Manjhi,2016-2017,BR09R443,L043-Babhauli to Gorhat (VR44) ,1.472,0,3,2,0,0,3,2,0.0,0.0
678,Chapra(Saran),Manjhi,2017-2018,BR09R454,Manjhi to Nandpur Banwar,0.0,0,3,2,0,0,3,2,0.0,0.0
679,Chapra(Saran),Manjhi,2017-2018,BR09R455,Manjhi to Nandpur Banwar,0.0,0,3,2,1,0,2,2,0.0,0.0
680,Chapra(Saran),Manjhi,2017-2018,BR09R456,Saryugpar to Mobarakpur via ekdegwa,0.0,0,3,2,0,0,3,2,0.0,0.0
681,Chapra(Saran),Manjhi,2017-2018,BR09R457,NANDPUR - MARIPURKHURD,0.0,0,3,1,0,0,3,1,0.0,0.0
682,Chapra(Saran),Manjhi,2019-2020,BR09P2R-12,L089-Sarjupar to Mobarakpur via Ekdangwa,2.824,0,3,2,1,0,2,2,0.0,0.0
683,Chapra(Saran),Marhaura,2016-2017,BR09R444,L093-T02 Mirjapur PCC Path to Talpur Puraniya East Tola,1.04,0,3,1,0,0,3,1,0.0,0.0
684,Chapra(Saran),Marhaura,2016-2017,BR09R445,L090-Chapra-Marhaura Path via Tejpurva to Talpur Purania via Pachim Tola (VR95) ,0.721,0,3,2,0,0,3,2,0.0,0.0
685,Chapra(Saran),Marhaura,2019-2020,BR09P2R-13,L100-Rahimpur vishupur jagdishpur pmgsy path utar bhariya gram,2.013,0,3,3,1,0,2,3,0.0,0.0
686,Chapra(Saran),Marhaura,2019-2020,BR09P2R-14,T01-Marhaura to Aphar,4.332,0,3,3,1,0,2,3,0.0,0.0
687,Chapra(Saran),Marhaura,2022-2023,BR09P3R01,MRL01-Selouhori Paharpur RCD Road To Mubarrakpur Bajar Hote Huye Bhuawalpur  Kebani High School NH Via Tak,8.17,0,3,4,1,0,2,4,0.0,0.0
688,Chapra(Saran),Mashrakh,2019-2020,BR09P2R-15,L035-Dumarsan purana Post office ke Shivari Mahadalit Hote huye Pundev Rai ke Ghar Tuk,3.743,0,3,2,1,0,2,2,0.0,0.0
689,Chapra(Saran),Panapur,2019-2020,BR09P2R-16,L071-TURKI TO BHORHA VIA MOHAMMADPUR,2.515,0,3,2,1,0,2,2,0.0,0.0
690,Chapra(Saran),Parsa,2013-2014,BR09R356,L031-Sonepur Rewaghat Road To Chakiya (VR7),2.655,0,3,1,0,0,3,1,0.0,0.0
691,Chapra(Saran),Parsa,2016-2017,BR09R446,L057-T06 To Pachrukhi (VR25) ,1.439,0,3,1,1,0,2,1,0.0,0.0
692,Chapra(Saran),Parsa,2016-2017,BR09R447,L064-Harpur Parsa Hote Huye Baghaut Baba Tak (VR30) ,0.738,0,3,1,1,0,2,1,0.0,0.0
693,Chapra(Saran),Sadar Chapra,2008-2009,BR-09R-080,SURATPUR - EKAUNA,8.764,0,3,3,1,0,2,3,0.0,0.0
694,Chapra(Saran),Sadar Chapra,2016-2017,BR09R448,L043-T04 NH to Amarchapra (VR26) ,1.091,0,3,1,1,0,2,1,0.0,0.0
695,Chapra(Saran),Sadar Chapra,2016-2017,BR09R449,L065-Syam Chowk NH 101 to Bin Tolia (VR57) ,2.104,0,3,2,1,0,2,2,0.0,0.0
696,Chapra(Saran),Sadar Chapra,2019-2020,BR09P2R-17,L045-Tenua to Sujan Chhapra,4.106,0,3,2,1,0,2,2,0.0,0.0
697,Chapra(Saran),Sonpur,2008-2009,BR-09R-013,NH-19 Nayagawn - Mathchaliyawa,5.504,0,3,2,1,0,2,2,0.0,0.0
698,Chapra(Saran),Sonpur,2008-2009,BR09R282,N.H.19 Telephone Exchange - Gularia Ghat Road,1.9,0,3,1,0,0,3,1,0.0,0.0
699,Chapra(Saran),Sonpur,2012-2013,BR-09R-336,R.E.O. Road - Rayhasan Pur,2.632,0,3,1,0,0,3,1,0.0,0.0
700,Chapra(Saran),Sonpur,2013-2014,BR09R433,L047-NH 19 Dudhaila to Bhinik Tola (VR25),3.107,0,3,1,1,0,2,1,0.0,0.0
701,Chapra(Saran),Sonpur,2016-2017,BR09R450,L038-P.W.D Road To Kalenpur (VR16) ,1.0,0,3,2,0,0,3,2,0.0,0.0
702,Chapra(Saran),Sonpur,2016-2017,BR09R451,L023-NH 19  To Babhamgawan (VR4) ,1.3,0,3,1,1,0,2,1,0.0,0.0
703,Chapra(Saran),Sonpur,2016-2017,BR09R452,L022-Approach RD To Sobhepur & MAlah Tola (VR3) ,1.0,0,3,2,1,0,2,2,0.0,0.0
704,Chapra(Saran),Sonpur,2017-2018,BR09R459,L031-Mirzapur ti Garibpatti (VR10) ,1.515,0,3,2,1,0,2,2,0.0,0.0
705,Chapra(Saran),Sonpur,2019-2020,BR09P2R-18,L025-NH-19 Telephone Exchange Dudhaila Math to Gularaiya Ghat PWD,1.929,0,3,2,1,0,2,2,0.0,0.0
706,Chapra(Saran),Taraiya,2016-2017,BR09R453,L024-NARYANPUR TO1 TO RAMPUR KESHAW (VR13) ,2.325,0,3,2,1,0,2,2,0.0,0.0
707,Chapra(Saran),Taraiya,2016-2017,BR09R455,L021-TARAIYA MADHAURA MAIN ROAD TO GIGNA MIDDLE SCHOOL (VR20) ,2.195,0,3,2,1,0,2,2,0.0,0.0
708,Chapra(Saran),Taraiya,2016-2017,BR09R456,L021-Tarraiya  T01   to   Chanchalia (VR6) ,2.348,0,3,2,1,0,2,2,0.0,0.0
709,Chapra(Saran),Taraiya,2018-2019,BR09R-461,Isuapur - Taraiya,0.0,0,3,2,1,0,2,2,0.0,0.0
710,Darbhanga,Alinagar,2013-2014,BR10R067,L026-T03 to Andauli (VR26),1.341,0,3,1,0,0,3,1,0.0,0.0
711,Darbhanga,Alinagar,2013-2014,BR10R070,L028-T02 to Manhar (VR28),2.133,0,3,1,1,0,2,1,0.0,0.0
712,Darbhanga,Alinagar,2019-2020,BR10P2R-01,MRL01-T03 Antor to Motipur,6.55,0,3,2,1,0,2,2,0.0,0.0
713,Darbhanga,Bahadurpur,2012-2013,BR10050,L039 - T04 NH TO SIMRA (VR39),1.336,0,3,1,1,0,2,1,0.0,0.0
714,Darbhanga,Bahadurpur,2019-2020,BR10P2R-02,MRL01-REO Road To Jalwad Raja Rauli,2.35,0,3,2,1,0,2,2,0.0,0.0
717,Darbhanga,Bahadurpur,2022-2023,BR10P3R08,"MRL13-SHANKERPUR TO JIWANPATTI VIA BIUNI , MANJHI TOLA KOKAT , BASATPUR",7.75,0,3,3,1,0,2,3,0.0,0.0
718,Darbhanga,Bahadurpur,2022-2023,BR10P3R09,T01-SONKI - GOPIPATTI AND HARIPATTI BIUNI,5.645,0,3,3,1,0,2,3,0.0,0.0
719,Darbhanga,Baheri,2008-2009,BR1003L023,UJAINA - KERBAKOTH,7.0,0,3,1,0,0,3,1,0.0,0.0
721,Darbhanga,Baheri,2008-2009,BR1003L024,MAHALICHOWK - CHAKLA,9.7,0,3,1,1,0,2,1,0.0,0.0
723,Darbhanga,Baheri,2008-2009,BR1003L026,UJAINA - KUSIAM,4.0,0,3,1,1,0,2,1,0.0,0.0
724,Darbhanga,Baheri,2008-2009,BR1003L026,UJAINA - KUSIAM,4.5,0,3,1,1,0,2,1,0.0,0.0
725,Darbhanga,Baheri,2013-2014,BR10R245,L027-P.W.D. TRIMUHANI TO KOPI (VR27),1.882,0,3,1,1,0,2,1,0.0,0.0
726,Darbhanga,Baheri,2013-2014,BR10R250,"L038-PAGHARI TO MUSHAHARI, RAMAULI (VR38)",3.635,1,0,0,3,0,3,1,0.0,0.0
727,Darbhanga,Baheri,2013-2014,BR10R254,L061-L021 to Daing (TRACK61),2.383,1,0,0,3,0,3,1,0.0,0.0
728,Darbhanga,Baheri,2017-2018,BR10R388,"L033-BIZULIYA TO BANDUHALI, SIMRA TOLA (VR33) ",0.0,0,3,1,1,0,2,1,0.0,0.0
729,Darbhanga,Baheri,2020-2021,BR10R-394,"L075-R.E.O ROAD TO BIHARAUNA, YADAV TOL (VR75)",0.0,0,3,2,1,0,2,2,0.0,0.0
730,Darbhanga,Baheri,2020-2021,BR10R-395,L027-P.W.D. TRIMUHANI TO KOPI (VR27),0.0,0,3,2,1,0,2,2,0.0,0.0
731,Darbhanga,Baheri,2020-2021,BR10R-396,L071-P.W.D. TO GOBRAHI (VR71),0.0,0,3,2,0,0,3,2,0.0,0.0
734,Darbhanga,Biraul,2008-2009,BR10R005,Bhahahar  - Nadiami Road,7.4,0,3,1,0,0,3,1,0.0,0.0
735,Darbhanga,Biraul,2013-2014,BR10R116,L029-T02 TO HARPURKALAN (VR30),2.18,0,3,1,1,0,2,1,0.0,0.0
736,Darbhanga,Biraul,2017-2018,BR10R366,L032-T04 TO KHOTAHI (VR32) ,5.5,0,3,1,1,0,2,1,0.0,0.0
737,Darbhanga,Biraul,2017-2018,BR10R372,L061-PWD ROAD T05 POKHRAM TO BHAINI BHAYA BELGAU SARDI (VR18) ,0.0,0,3,1,2,0,1,1,0.0,0.0
738,Darbhanga,Biraul,2017-2018,BR10R373,L048-T05 BALHA TO NAVDEGA (VR16) ,0.0,0,3,1,1,0,2,1,0.0,0.0
739,Darbhanga,Biraul,2017-2018,BR10R389,L032-T04 TO KHOTAHI (VR32) ,0.0,0,3,1,1,0,2,1,0.0,0.0
740,Darbhanga,Biraul,2017-2018,BR10R390,L032-T04 TO KHOTAHI (VR32) ,0.0,0,3,1,1,0,2,1,0.0,0.0
741,Darbhanga,Darbhanga,2008-2009,BR1006L035,NH T02 - RANNA,6.8,1,0,0,3,0,3,1,0.0,0.0
742,Darbhanga,Darbhanga,2013-2014,BR-10R-127,L064-T01A TELHAN TO BELWA (VR64),1.943,1,0,0,3,0,3,1,0.0,0.0
743,Darbhanga,Darbhanga,2013-2014,BR-10R-128,L065-L058 TO BHITHI (VR65),1.991,1,0,0,3,0,3,1,0.0,0.0
744,Darbhanga,Darbhanga,2013-2014,BR-10R-134,"L060-T02, NH TO BHAGWANPUR (VR60)",4.8,1,0,0,3,0,3,1,0.0,0.0
745,Darbhanga,Darbhanga,2013-2014,BR10R267,"L040-NH, T04 TO BIJULI (VR40)",2.037,1,0,0,3,0,3,1,0.0,0.0
746,Darbhanga,Darbhanga,2019-2020,BR10P2R-03,MRL01-PWD HAWAI ADDA TO BALHA MANI ROAD,6.0,0,3,1,1,0,2,1,0.0,0.0
747,Darbhanga,Darbhanga,2019-2020,BR10P2R-04,MRL02-L069 (NH57) TO Kanti,3.75,0,3,2,1,0,2,2,0.0,0.0
748,Darbhanga,Darbhanga,2019-2020,BR10P2R-05,MRL03-NH-57 Kharthua Mor Se Khutwari Mor Bhawanipur Tak (Old NH 57 To Kharthua),1.75,1,2,0,3,0,1,1,0.0,0.0
749,Darbhanga,Darbhanga,2022-2023,BR10P3R10,"MRL01-CHAKKA TO KETUKA VIA SAHU TOLA , MAKHANAHI , SISO WEST",5.26,0,3,3,1,0,2,3,0.0,0.0
750,Darbhanga,Ghanshyampur,2019-2020,BR10P2R-06,MRL01-Ganoun To Lagma Road,3.08,0,3,2,0,0,3,2,0.0,0.0
752,Darbhanga,Hanuman Nagar,2016-2017,BR10R348,L044-L033 TO BISHAUL (VR44) ,1.772,0,3,1,0,0,3,1,0.0,0.0
753,Darbhanga,Hanuman Nagar,2016-2017,BR10R349,L046-T01 NARDARYA TO BAHPATTI (VR46) ,2.88,0,3,1,1,0,2,1,0.0,0.0
754,Darbhanga,Hanuman Nagar,2022-2023,BR10P3R11,"MRL16-LALGANJ TO PANCHOBH VIA JAMALPUR,MOHAMMADPUR,SHEODASPUR",7.98,0,3,3,1,0,2,3,0.0,0.0
756,Darbhanga,Hayaghat,2019-2020,BR10P2R-07,MRL01-REO Road To Aliabad,1.55,0,3,2,1,0,2,2,0.0,0.0
757,Darbhanga,Hayaghat,2022-2023,BR10P3R13,"MRL04-NAW TOL TO SIDHOULI VIA BASAHA, HARIJAN TOLA",5.52,0,3,3,1,0,2,3,0.0,0.0
758,Darbhanga,Hayaghat,2022-2023,BR10P3R14,T16-Naw Tola to Surhachatti via Dhuniya Tola,6.15,0,3,3,2,0,1,3,0.0,0.0
759,Darbhanga,Jale,2013-2014,BR10R283,L050-L047 to sahaspur (TRACK50),1.328,0,3,1,1,0,2,1,0.0,0.0
760,Darbhanga,Jale,2019-2020,BR10P2R-08,MRL01-PWD Road (Bajrang Chowk) To Kataia,2.375,0,3,2,1,0,2,2,0.0,0.0
761,Darbhanga,Jale,2019-2020,BR10P2R-09,MRL02-PWD Radhi To Tariyani Rajaun Road,2.525,0,3,2,1,0,2,2,0.0,0.0
762,Darbhanga,Jale,2022-2023,BR10P3R15,"T19-Jale Baajar Dom Tola To Rarhi Via  Bhathi, Sundarpur, Doghra",5.1,0,3,2,1,0,2,2,0.0,0.0
763,Darbhanga,Jale,2022-2023,BR10P3R16,T20-Ahiyari RCD Road To Madhupur Tektar (Singhwara Block) SH Tak,5.53,0,3,2,1,0,2,2,0.0,0.0
764,Darbhanga,Jale,2022-2023,BR10P3R17,T01-DHARIYA to DHANKAUL,10.95,0,3,2,1,0,2,2,0.0,0.0
765,Darbhanga,Keoti,2019-2020,BR10P2R-10,MRL01-KEOTI RUNWAY TO PAIGAMARPUR TO BARH POKHAR SAMILLA GOSINTOLA,8.105,0,3,2,1,0,2,2,0.0,0.0
766,Darbhanga,Keoti,2022-2023,BR10P3R18,T04-Pachadi To Chhatwan Via Bansara,5.195,0,3,2,1,0,2,2,0.0,0.0
767,Darbhanga,Kiratpur,2013-2014,BR10R321, TOI -  SHANKERPUR,0.0,0,3,1,0,0,3,1,0.0,0.0
768,Darbhanga,Kiratpur,2016-2017,BR10R336,L034-L032  TO BHANDARIA (VR15) ,3.765,0,3,1,0,0,3,1,0.0,0.0
769,Darbhanga,Kiratpur,2016-2017,BR10R362,L039-L025 TO BABNAHA,1.1,0,3,1,0,0,3,1,0.0,0.0
770,Darbhanga,Kiratpur,2017-2018,BR10R368,L022-T01   TO SHANKERPUR (VR3) ,3.625,0,3,1,0,0,3,1,0.0,0.0
771,Darbhanga,Kiratpur,2017-2018,BR10R375,L025-T01 TO KIRATHPUR (VR6) ,0.0,0,3,1,1,0,2,1,0.0,0.0
772,Darbhanga,Kiratpur,2017-2018,BR10R376,L035-T01 TO BHUBHAUL (VR16) ,0.0,0,3,1,0,0,3,1,0.0,0.0
773,Darbhanga,Kiratpur,2017-2018,BR10R377,L040-TETARI TO KUBAUL (VR24) ,0.0,0,3,1,1,0,2,1,0.0,0.0
774,Darbhanga,Kiratpur,2017-2018,BR10R381,L022-T01   TO SHANKERPUR (VR3) ,0.0,0,3,1,0,0,3,1,0.0,0.0
775,Darbhanga,Kiratpur,2017-2018,BR10R382,L022-T01   TO SHANKERPUR (VR3) ,0.0,0,3,1,1,0,2,1,0.0,0.0
776,Darbhanga,Ksheshwar Sthan,2016-2017,BR10R345,L046-L047 TO HATHAURI (VR16) ,3.966,0,3,1,1,0,2,1,0.0,0.0
777,Darbhanga,Ksheshwar Sthan,2016-2017,BR10R363,L059-L058 TO SANHAULI (VR13) ,3.35,0,3,1,0,0,3,1,0.0,0.0
778,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R370,L024-T01         TO                JIMRAHA (VR6) ,4.545,0,3,2,1,0,2,2,0.0,0.0
779,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R379,L030-T03  TO SISAUNA (VR12) ,0.0,0,3,1,1,0,2,1,0.0,0.0
780,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R383,T02-DHOBOLIYA TO TILAKPUR (ODR2) ,0.0,0,3,1,1,0,2,1,0.0,0.0
781,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R384,T02-DHOBOLIYA TO TILAKPUR (ODR2) ,0.0,0,3,1,0,0,3,1,0.0,0.0
782,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R385,L024-T01         TO                JIMRAHA (VR6) ,0.0,0,3,1,0,0,3,1,0.0,0.0
783,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R386,L024-T01         TO                JIMRAHA (VR6) ,0.0,0,3,1,0,0,3,1,0.0,0.0
784,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R387,L024-T01         TO                JIMRAHA (VR6) ,0.0,0,3,1,0,0,3,1,0.0,0.0
785,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R391,T02-DHOBOLIYA TO TILAKPUR (ODR2) ,0.0,0,3,1,0,0,3,1,0.0,0.0
786,Darbhanga,Kusheshwar Sthan East,2017-2018,BR10R392,L031-T03  TO  ADALPUR (VR13) ,0.0,0,3,2,1,0,2,2,0.0,0.0
787,Darbhanga,Manigachhi,2017-2018,BR10R371,"L022-TATUAR TO BISHAUL , BRAHMIN TOLA (TRACK) ",2.1,0,3,1,1,0,2,1,0.0,0.0
788,Darbhanga,Manigachhi,2022-2023,BR10P3R19,T09-Ujan Janta Chowk To Via Amtahi Fulwan RCD Road Tak,5.36,0,3,2,1,0,2,2,0.0,0.0
789,Darbhanga,Singwara,2018-2019,BR10R-393,BiraualKihariaKiligaon - toBharwaraRoad,0.0,0,3,2,1,0,2,2,0.0,0.0
790,Darbhanga,Singwara,2019-2020,BR10P2R-11,MRL01-Rasulpur PWD Rd to Saraiya,4.625,0,3,1,1,0,2,1,0.0,0.0
791,Darbhanga,Singwara,2022-2023,BR10P3R20,T07-T02 SH Lalpur Chowk To PWD Road Tak Via Nagendra Jha Chowk College Simri Post Office Tak,5.52,0,3,2,1,0,2,2,0.0,0.0
792,Darbhanga,Singwara,2022-2023,BR10P3R21,T03-SH Katasa Chowk To Shobhna NH 57 Tak,9.13,0,3,2,1,0,2,2,0.0,0.0
794,Darbhanga,Tard Dih,2022-2023,BR10P3R04,T03-Tengha RCD Road To Kakodha Gandhi Chowk Tak,5.75,0,3,1,1,0,2,1,0.0,0.0
796,East Champaran,Adapur,2016-2017,BR11R632,L043-Adapur Thana to Nakardei (VR286) ,0.0,0,3,2,2,0,1,2,0.0,0.0
797,East Champaran,Adapur,2018-2019,BR11R-717,Kanuniya G.B.C.  - Katkenwa,0.0,0,3,1,0,0,3,1,0.0,0.0
798,East Champaran,Adapur,2018-2019,BR11R-718,PWD Road at Chainpur - GBC,0.0,0,3,1,0,0,3,1,0.0,0.0
799,East Champaran,Adapur,2018-2019,BR11R-719,chainpur - Pokharia,0.0,0,3,1,2,0,1,1,0.0,0.0
800,East Champaran,Adapur,2018-2019,BR11R-721,Adapur thana - Nakradei,0.0,0,3,1,1,0,2,1,0.0,0.0
803,East Champaran,Areraj,2013-2014,BR-11R-455, BALAHA COLDSTAR CHOWK RAJWARI - GOBIND GANJ GHAT ROAD,0.0,0,3,1,0,0,3,1,0.0,0.0
804,East Champaran,Areraj,2019-2020,BR11P2R-01,L048-Sirni bazar Via Nagadaha to Sakhawa,2.925,0,3,2,1,0,2,2,0.0,0.0
805,East Champaran,Areraj,2019-2020,BR11P2R-02,L057-Mishraulia to Loknathpur,3.329,0,3,1,1,0,2,1,0.0,0.0
806,East Champaran,Banjaria,2008-2009,BR11R-085,Motihari Chhapwa NH28A Road - Kaparsandi,4.4,0,3,1,0,0,3,1,0.0,0.0
807,East Champaran,Banjaria,2008-2009,BR11R-086,Motihari Chhapwa N.H.28 A Road - Panchurukha (65),3.643,0,3,1,0,0,3,1,0.0,0.0
808,East Champaran,Banjaria,2008-2009,BR11R-088,Jatwa Link Route No. 23 - Janerwa (59),8.459,0,3,2,1,0,2,2,0.0,0.0
809,East Champaran,Banjaria,2008-2009,BR11R-089,Jatwa Link Route No. 23 - Chichurahiya (62),5.802,0,3,1,1,0,2,1,0.0,0.0
810,East Champaran,Banjaria,2016-2017,BR11R656,L042-L038 to Khairaghat (VR13) ,0.71,0,3,2,1,0,2,2,0.0,0.0
811,East Champaran,Banjaria,2017-2018,BR11R705,L028-Jatwa Link Road No 23 to Janerwa (VR4) ,0.0,0,3,1,2,0,1,1,0.0,0.0
812,East Champaran,Banjaria,2017-2018,BR11R707,Jatwa Link Route No. 23 - Janerwa (59),0.0,0,3,1,1,0,2,1,0.0,0.0
813,East Champaran,Banjaria,2017-2018,BR11R708,L028-Jatwa Link Road No 23 to Janerwa (VR4) ,0.0,0,3,1,1,0,2,1,0.0,0.0
814,East Champaran,Banjaria,2020-2021,BR11P3R01,MRL09-Gobri To Kuriya Tola Mukh path To Ajgri Siswa Niya Mukh,5.65,0,3,3,0,0,3,3,0.0,0.0
815,East Champaran,Bankatwa,2008-2009,BR-11R-226,Sundarpur - Bela,5.598,0,3,1,1,0,2,1,0.0,0.0
816,East Champaran,Bankatwa,2008-2009,BR-11R-228,REO Road Nimuia - Dhumnagar-Pokhariya,2.169,0,3,1,1,0,2,1,0.0,0.0
817,East Champaran,Chakia or Pipra,2008-2009,BR-11R-124,N.H.28 - Parsurampur via Kuwapur,4.751,0,3,1,1,0,2,1,0.0,0.0
818,East Champaran,Chakia or Pipra,2017-2018,BR11R698,L053-MADHURAPUR PWD ROAD  UCHI DIH (VR40) ,1.613,0,3,1,2,0,1,1,0.0,0.0
819,East Champaran,Chakia or Pipra,2017-2018,BR11R699,L051-NH28 HARPUR TO PHULWARIYA (VR38) ,2.321,0,3,1,1,0,2,1,0.0,0.0
820,East Champaran,Chakia or Pipra,2017-2018,BR11R700,L054-PIPRA REO ROAD TO LOKAIBEALWA (VR41) ,1.173,0,3,2,1,0,2,2,0.0,0.0
822,East Champaran,Chakia or Pipra,2019-2020,BR11P2R-03,L043-PipraKothi Semra RD RudalPakadi to KhanTola Parsurampur VR30,2.204,0,3,1,0,0,3,1,0.0,0.0
826,East Champaran,Chiraiya,2007-2008,BR11R11E,Chiraiya Semra - Semra Sikarganj,8.1,0,3,1,0,0,3,1,0.0,0.0
827,East Champaran,Ghorasahan,2008-2009,BR-11R-221,Baghi Bhelwa - Ghughua Bankatwa,7.388,0,3,1,0,0,3,1,0.0,0.0
828,East Champaran,Ghorasahan,2019-2020,BR11P2R-05,L022-Bagahi Bhelwa to Nanaura ,2.25,1,1,0,3,0,2,1,0.0,0.0
829,East Champaran,Harsidhhi,2017-2018,BR11R703,L061-T02 to Bhagtanha tola (VR47) ,2.544,0,3,1,0,0,3,1,0.0,0.0
830,East Champaran,Harsidhhi,2018-2019,BR11R-722,Gayghat - Harsidhi Path Via Lohiar Ujjain Path,0.0,0,3,1,1,0,2,1,0.0,0.0
831,East Champaran,Kalyanpur,2016-2017,BR11R666,L075-T04 To Parariya (VR21) ,1.658,0,3,1,1,0,2,1,0.0,0.0
832,East Champaran,Kalyanpur,2019-2020,BR11P2R-06,T06-Kalyanpur To Govindpur(VR15),2.493,0,3,1,1,0,2,1,0.0,0.0
833,East Champaran,Kotwa,2012-2013,BR1126C,L032-NH 28 to Banbirwa Siwan vai Seriseya (VR10) ,0.0,0,3,2,2,0,1,2,0.0,0.0
834,East Champaran,Kotwa,2016-2017,BR11R668,L052-T 06 to Hasanpur (VR23) ,1.36,0,3,1,2,0,1,1,0.0,0.0
835,East Champaran,Kotwa,2020-2021,BR11P3R02,T03-NUNIYA TOLA VIA Tatwa Toli TO MDR08,7.245,0,3,3,1,0,2,3,0.0,0.0
836,East Champaran,Kotwa,2020-2021,BR11P3R03,T02-MATH BANBARI VIA Banbirwa Tola TO Bariya,8.07,0,3,3,1,0,2,3,0.0,0.0
842,East Champaran,Motihari,2013-2014,BR-11R-458, JHAKHRA - ARAJI SIRSIYA,0.0,0,3,4,1,0,2,4,0.0,0.0
843,East Champaran,Motihari,2016-2017,BR11R672,T07-NH 28 at Bariya to NH 28 at Mathbanwari (VR62) ,0.624,0,3,1,1,0,2,1,0.0,0.0
844,East Champaran,Motihari,2017-2018,BR11R704,L042-L 042 to Basbariya (VR22) ,1.69,0,3,2,1,0,2,2,0.0,0.0
845,East Champaran,Motihari,2020-2021,BR11P3R06,MRL08-Motihari Madhubani ghat Path To Basman Pur Tak,5.2,0,3,3,1,0,2,3,0.0,0.0
846,East Champaran,Motihari,2020-2021,BR11P3R08,MRL05-Dhekaha to Harajpur,6.9,0,3,3,1,0,2,3,0.0,0.0
847,East Champaran,Narkatia  or  Chhauradano,2019-2020,BR11P2R-08,L063-REO Road Jeetpur Village to Dubaha Bazar,2.549,0,3,1,1,0,2,1,0.0,0.0
850,East Champaran,Paharpur,2008-2009,BR-11R-045,Inarwa Bhar - Kamal Pipra,3.179,0,3,1,1,0,2,1,0.0,0.0
851,East Champaran,Paharpur,2008-2009,BR-11R-049,Belwa Piprapatti - Batraulia,2.339,0,3,2,1,0,2,2,0.0,0.0
852,East Champaran,Paharpur,2008-2009,BR-11R-052,Rai Kararia - Bhanja Chhapra,8.194,0,3,2,1,0,2,2,0.0,0.0
853,East Champaran,Paharpur,2008-2009,BR-11R-055,Sarea - Manjharia,9.114,0,3,1,1,0,2,1,0.0,0.0
855,East Champaran,Patahi,2019-2020,BR11P2R-09,L057-Gamhariya to Khutauna(VR27),4.072,0,3,1,2,0,1,1,0.0,0.0
